id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GPU Elapsed Time,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations
365,DrawIndexed,1467,1326,0,0,16,0,0,0,1467,4401,1611,0,0
366,DrawIndexed,844,344,0,0,15,0,0,0,844,2532,1695,0,0
367,DrawIndexed,1334,1334,0,0,16,0,0,0,1334,4002,1986,0,0
368,DrawIndexed,500,227,0,0,15,0,0,0,500,1500,1113,0,0
369,DrawIndexed,1495,1495,0,0,17,0,0,0,1495,4485,2304,0,0
370,DrawIndexed,424,424,0,0,14,0,0,0,424,1272,576,0,0
371,DrawIndexed,812,812,0,0,16,0,0,0,812,2436,1563,0,0
372,DrawIndexed,810,810,0,0,16,0,0,0,810,2430,1557,0,0
373,DrawIndexed,2,2,0,0,14,0,0,0,2,6,4,0,0
374,DrawIndexed,113,113,0,0,14,0,0,0,113,339,154,0,0
375,DrawIndexed,34,34,0,0,14,0,0,0,34,102,52,0,0
376,DrawIndexed,32,32,0,0,14,0,0,0,32,96,64,0,0
377,DrawIndexed,0,0,0,0,8,0,0,0,0,0,0,0,0
378,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
379,DrawIndexed,146,146,0,0,14,0,0,0,146,438,216,0,0
380,DrawIndexed,1467,1467,0,0,16,0,0,0,1467,4401,1611,0,0
381,DrawIndexed,736,736,0,0,14,0,0,0,736,2208,1132,0,0
382,DrawIndexed,810,810,0,0,15,0,0,0,810,2430,1557,0,0
383,DrawIndexed,1426,1426,0,0,15,0,0,0,1426,4278,2346,0,0
384,DrawIndexed,660,660,0,0,16,0,0,0,660,1980,1123,0,0
385,DrawIndexed,1467,372,0,0,15,0,0,0,1467,4401,1611,0,0
386,DrawIndexed,1803,1803,0,0,17,0,0,0,1803,5409,2307,0,0
387,DrawIndexed,344,344,0,0,15,0,0,0,344,1032,577,0,0
388,DrawIndexed,164,164,0,0,15,0,0,0,164,492,211,0,0
389,DrawIndexed,988,974,0,0,15,0,0,0,988,2964,1296,0,0
390,DrawIndexed,23,23,0,0,14,0,0,0,23,69,35,0,0
391,DrawIndexed,88,88,0,0,14,0,0,0,88,264,150,0,0
392,DrawIndexed,1633,1633,0,0,16,0,0,0,1633,4899,1801,0,0
393,DrawIndexed,84,84,0,0,14,0,0,0,84,252,119,0,0
394,DrawIndexed,500,500,0,0,17,0,0,0,500,1500,1113,0,0
395,DrawIndexed,305,305,0,0,14,0,0,0,305,915,463,0,0
396,DrawIndexed,1122,1122,0,0,17,0,0,0,1122,3366,2068,0,0
397,DrawIndexed,1272,1272,0,0,15,0,0,0,1272,3816,2132,0,0
398,DrawIndexed,1467,1467,0,0,15,0,0,0,1467,4401,1611,0,0
399,DrawIndexed,78,78,0,0,14,0,0,0,78,234,67,0,0
400,DrawIndexed,163,163,0,0,14,0,0,0,163,489,242,0,0
401,DrawIndexed,172,172,0,0,15,0,0,0,172,516,210,0,0
402,DrawIndexed,749,249,0,0,15,0,0,0,749,2247,1413,0,0
403,DrawIndexed,990,990,0,0,15,0,0,0,990,2970,1300,0,0
404,DrawIndexed,500,500,0,0,16,0,0,0,500,1500,1113,0,0
405,DrawIndexed,1670,1670,0,0,15,0,0,0,1670,5010,1845,0,0
406,DrawIndexed,2442,2442,0,0,17,0,0,0,2442,7326,4576,0,0
407,DrawIndexed,551,551,0,0,26,0,0,0,551,1653,1004,3,35
408,DrawIndexed,2055,2055,0,0,24,0,0,0,2055,6165,4374,2,2
409,DrawIndexed,982,982,0,0,17,0,0,0,982,2946,1548,0,0
410,DrawIndexed,1034,1034,0,0,22,0,0,0,1034,3102,1543,119,162
411,DrawIndexed,1034,1034,0,0,23,0,0,0,1034,3102,1543,142,187
412,DrawIndexed,724,724,0,0,18,0,0,0,724,2172,708,0,0
413,DrawIndexed,724,724,0,0,16,0,0,0,724,2172,708,0,0
414,DrawIndexed,724,724,0,0,17,0,0,0,724,2172,708,0,0
415,DrawIndexed,724,724,0,0,16,0,0,0,724,2172,708,0,0
416,DrawIndexed,724,724,0,0,17,0,0,0,724,2172,708,0,0
417,DrawIndexed,724,724,0,0,17,0,0,0,724,2172,708,0,0
418,DrawIndexed,724,724,0,0,17,0,0,0,724,2172,708,0,0
419,DrawIndexed,724,724,0,0,16,0,0,0,724,2172,708,0,0
420,DrawIndexed,724,0,0,0,12,0,0,0,724,2172,708,0,0
421,DrawIndexed,724,724,0,0,17,0,0,0,724,2172,708,0,0
422,DrawIndexed,724,724,0,0,35,0,0,0,724,2172,708,44,44
423,DrawIndexed,724,724,0,0,16,0,0,0,724,2172,708,0,0
424,DrawIndexed,214,214,0,0,23,0,0,0,214,642,231,282,282
425,DrawIndexed,214,214,0,0,19,0,0,0,214,642,231,297,297
426,DrawIndexed,214,214,0,0,20,0,0,0,214,642,231,905,905
427,DrawIndexed,214,214,0,0,19,0,0,0,214,642,231,256,256
428,DrawIndexed,214,214,0,0,19,0,0,0,214,642,231,270,270
429,DrawIndexed,214,214,0,0,19,0,0,0,214,642,231,274,293
430,DrawIndexed,1334,152,0,0,17,0,0,0,1334,4002,3849,0,0
431,DrawIndexed,1334,1334,0,0,20,0,0,0,1334,4002,3849,0,0
432,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
433,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
434,DrawIndexed,1334,1334,0,0,20,0,0,0,1334,4002,3849,0,0
435,DrawIndexed,1334,1334,0,0,18,0,0,0,1334,4002,3849,0,0
436,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
437,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
438,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
439,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
440,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
441,DrawIndexed,1334,1334,0,0,20,0,0,0,1334,4002,3849,0,0
442,DrawIndexed,2668,2668,0,0,24,0,0,0,2668,8004,7698,0,0
443,DrawIndexed,2668,2668,0,0,24,0,0,0,2668,8004,7698,0,0
444,DrawIndexed,1334,999,0,0,19,0,0,0,1334,4002,3849,0,0
445,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
446,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
447,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
448,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
449,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
450,DrawIndexed,1334,1334,0,0,20,0,0,0,1334,4002,3849,0,0
451,DrawIndexed,1334,1334,0,0,19,0,0,0,1334,4002,3849,0,0
452,DrawIndexed,1840,1840,0,0,23,0,0,0,1840,5520,2157,35,35
453,DrawIndexed,7360,6728,0,0,25,0,0,0,7360,22080,8689,816,867
454,DrawIndexed,3680,3345,0,0,23,0,0,0,3680,11040,4331,212,239
455,DrawIndexed,1840,1840,0,0,20,0,0,0,1840,5520,2157,31,35
456,DrawIndexed,504,504,0,0,22,0,0,0,504,1512,717,334,334
457,DrawIndexed,409,315,0,0,31,0,0,0,409,1227,639,295,295
458,DrawIndexed,192,192,0,0,22,0,0,0,192,576,287,102,102
459,DrawIndexed,60,60,0,0,23,0,0,0,60,180,100,26,26
460,DrawIndexed,506,506,0,0,23,0,0,0,506,1518,804,132,132
461,DrawIndexed,48,48,0,0,22,0,0,0,48,144,76,14,14
462,DrawIndexed,108,108,0,0,25,0,0,0,108,324,122,7,7
463,DrawIndexed,346,346,0,0,20,0,0,0,346,1038,471,89,89
464,DrawIndexed,434,434,0,0,21,0,0,0,434,1302,689,193,193
465,DrawIndexed,616,616,0,0,21,0,0,0,616,1848,860,207,207
466,DrawIndexed,324,324,0,0,20,0,0,0,324,972,466,157,157
467,DrawIndexed,168,168,0,0,21,0,0,0,168,504,268,139,139
468,DrawIndexed,178,178,0,0,20,0,0,0,178,534,303,11,11
469,DrawIndexed,242,242,0,0,20,0,0,0,242,726,353,151,151
470,DrawIndexed,44,44,0,0,21,0,0,0,44,132,84,3,3
471,DrawIndexed,510,510,0,0,21,0,0,0,510,1530,775,110,110
472,DrawIndexed,98,98,0,0,15,0,0,0,98,294,118,0,0
473,DrawIndexed,220,212,0,0,20,0,0,0,220,660,332,55,55
474,DrawIndexed,60,60,0,0,21,0,0,0,60,180,92,13,13
475,DrawIndexed,108,108,0,0,16,0,0,0,108,324,122,0,0
476,DrawIndexed,434,434,0,0,21,0,0,0,434,1302,727,186,186
477,DrawIndexed,164,164,0,0,20,0,0,0,164,492,230,47,47
478,DrawIndexed,156,156,0,0,20,0,0,0,156,468,198,65,65
479,DrawIndexed,48,48,0,0,21,0,0,0,48,144,76,9,9
480,DrawIndexed,92,92,0,0,21,0,0,0,92,276,156,76,76
481,DrawIndexed,108,108,0,0,20,0,0,0,108,324,162,25,25
482,DrawIndexed,140,140,0,0,21,0,0,0,140,420,252,106,106
483,DrawIndexed,64,64,0,0,20,0,0,0,64,192,85,20,20
484,DrawIndexed,540,540,0,0,21,0,0,0,540,1620,817,57,57
485,DrawIndexed,48,48,0,0,20,0,0,0,48,144,76,59,59
486,DrawIndexed,100,100,0,0,21,0,0,0,100,300,192,6,6
487,DrawIndexed,240,192,0,0,21,0,0,0,240,720,363,95,95
488,DrawIndexed,106,106,0,0,21,0,0,0,106,318,126,2,2
489,DrawIndexed,452,452,0,0,20,0,0,0,452,1356,748,115,115
490,DrawIndexed,162,162,0,0,20,0,0,0,162,486,203,59,59
491,DrawIndexed,44,44,0,0,21,0,0,0,44,132,84,2,2
492,DrawIndexed,200,200,0,0,21,0,0,0,200,600,292,172,172
493,DrawIndexed,60,60,0,0,20,0,0,0,60,180,94,21,21
494,DrawIndexed,278,278,0,0,21,0,0,0,278,834,408,126,126
495,DrawIndexed,184,184,0,0,21,0,0,0,184,552,278,88,88
496,DrawIndexed,12,12,0,0,20,0,0,0,12,36,24,16,16
497,DrawIndexed,188,188,0,0,21,0,0,0,188,564,308,119,119
498,DrawIndexed,60,60,0,0,20,0,0,0,60,180,94,13,13
499,DrawIndexed,240,240,0,0,21,0,0,0,240,720,359,70,70
500,DrawIndexed,48,48,0,0,21,0,0,0,48,144,76,39,39
501,DrawIndexed,232,232,0,0,21,0,0,0,232,696,313,75,75
502,DrawIndexed,156,132,0,0,21,0,0,0,156,468,198,44,44
503,DrawIndexed,12,12,0,0,20,0,0,0,12,36,24,13,13
504,DrawIndexed,673,656,0,0,22,0,0,0,673,2019,1024,94,94
505,DrawIndexed,44,44,0,0,20,0,0,0,44,132,84,2,2
506,DrawIndexed,789,765,0,0,21,0,0,0,789,2367,1190,254,254
507,DrawIndexed,434,434,0,0,21,0,0,0,434,1302,609,82,82
508,DrawIndexed,1123,1123,0,0,23,0,0,0,1123,3369,1706,365,365
509,DrawIndexed,48,48,0,0,20,0,0,0,48,144,76,42,42
510,DrawIndexed,96,96,0,0,20,0,0,0,96,288,152,18,18
511,DrawIndexed,552,552,0,0,21,0,0,0,552,1656,908,213,213
512,DrawIndexed,154,154,0,0,20,0,0,0,154,462,204,43,43
513,DrawIndexed,48,48,0,0,21,0,0,0,48,144,76,50,50
514,DrawIndexed,60,60,0,0,21,0,0,0,60,180,94,17,17
515,DrawIndexed,24,24,0,0,16,0,0,0,24,72,48,0,0
516,DrawIndexed,48,48,0,0,20,0,0,0,48,144,76,76,76
517,DrawIndexed,82,82,0,0,21,0,0,0,82,246,144,112,112
518,DrawIndexed,12,12,0,0,21,0,0,0,12,36,24,6,6
519,DrawIndexed,124,122,0,0,21,0,0,0,124,372,182,24,24
520,DrawIndexed,260,260,0,0,20,0,0,0,260,780,342,122,122
521,DrawIndexed,242,201,0,0,21,0,0,0,242,726,384,69,69
522,DrawIndexed,238,238,0,0,21,0,0,0,238,714,404,26,26
523,DrawIndexed,118,118,0,0,20,0,0,0,118,354,200,12,12
524,DrawIndexed,100,100,0,0,20,0,0,0,100,300,156,9,9
525,DrawIndexed,104,104,0,0,20,0,0,0,104,312,156,87,87
526,DrawIndexed,428,428,0,0,21,0,0,0,428,1284,767,10,10
527,DrawIndexed,48,48,0,0,16,0,0,0,48,144,76,0,0
528,DrawIndexed,156,156,0,0,21,0,0,0,156,468,190,12,12
529,DrawIndexed,48,48,0,0,15,0,0,0,48,144,60,0,0
530,DrawIndexed,190,190,0,0,20,0,0,0,190,570,278,87,87
531,DrawIndexed,12,12,0,0,20,0,0,0,12,36,24,3,3
532,DrawIndexed,227,227,0,0,21,0,0,0,227,681,371,4,4
533,DrawIndexed,1036,1036,0,0,21,0,0,0,1036,3108,1653,144,144
534,DrawIndexed,336,336,0,0,21,0,0,0,336,1008,560,18,18
535,DrawIndexed,1823,1815,0,0,23,0,0,0,1823,5469,2623,438,438
536,DrawIndexed,48,48,0,0,21,0,0,0,48,144,76,25,25
537,DrawIndexed,104,104,0,0,21,0,0,0,104,312,180,20,20
538,DrawIndexed,48,48,0,0,20,0,0,0,48,144,76,21,21
539,DrawIndexed,248,248,0,0,21,0,0,0,248,744,403,113,113
540,DrawIndexed,656,656,0,0,21,0,0,0,656,1968,960,90,90
541,DrawIndexed,156,156,0,0,21,0,0,0,156,468,198,33,33
542,DrawIndexed,486,486,0,0,21,0,0,0,486,1458,849,42,42
543,DrawIndexed,272,272,0,0,21,0,0,0,272,816,440,141,141
544,DrawIndexed,534,534,0,0,20,0,0,0,534,1602,854,90,90
545,DrawIndexed,122,122,0,0,20,0,0,0,122,366,193,57,57
546,DrawIndexed,388,388,0,0,21,0,0,0,388,1164,647,68,68
547,DrawIndexed,12,12,0,0,21,0,0,0,12,36,24,9,9
548,DrawIndexed,5218,5218,0,0,28,0,0,0,5218,15654,6320,150,161
549,DrawIndexed,228,228,0,0,21,0,0,0,228,684,226,0,0
550,DrawIndexed,1184,1184,0,0,19,0,0,0,1184,3552,1229,0,0
551,DrawIndexed,3104,3104,0,0,19,0,0,0,3104,9312,3207,0,0
552,DrawIndexed,1060,1060,0,0,17,0,0,0,1060,3180,1070,0,0
553,DrawIndexed,5472,5472,0,0,22,0,0,0,5472,16416,5671,0,0
554,DrawIndexed,1060,1060,0,0,17,0,0,0,1060,3180,1070,0,0
555,DrawIndexed,1184,1184,0,0,17,0,0,0,1184,3552,1229,0,0
556,DrawIndexed,860,860,0,0,17,0,0,0,860,2580,900,0,0
557,DrawIndexed,860,860,0,0,17,0,0,0,860,2580,900,0,0
558,DrawIndexed,1184,1184,0,0,16,0,0,0,1184,3552,1229,0,0
559,DrawIndexed,2044,2044,0,0,18,0,0,0,2044,6132,2133,0,0
560,DrawIndexed,860,860,0,0,16,0,0,0,860,2580,900,0,0
561,DrawIndexed,1060,1060,0,0,18,0,0,0,1060,3180,1070,0,0
562,DrawIndexed,1060,1060,0,0,17,0,0,0,1060,3180,1070,0,0
563,DrawIndexed,899,899,0,0,23,0,0,0,899,2697,1443,2628,2628
564,DrawIndexed,1837,1837,0,0,24,0,0,0,1837,5511,2674,115,203
565,DrawIndexed,2196,472,0,0,19,0,0,0,2196,6588,2301,0,0
566,DrawIndexed,4392,804,0,0,21,0,0,0,4392,13176,4604,0,0
567,DrawIndexed,2196,2196,0,0,35,0,0,0,2196,6588,2301,79,79
568,DrawIndexed,2196,2196,0,0,29,0,0,0,2196,6588,2301,108,108
569,DrawIndexed,2196,2196,0,0,18,0,0,0,2196,6588,2301,0,0
570,DrawIndexed,2196,2196,0,0,19,0,0,0,2196,6588,2301,0,0
571,DrawIndexed,2196,1345,0,0,18,0,0,0,2196,6588,2301,0,0
572,DrawIndexed,2196,2196,0,0,18,0,0,0,2196,6588,2301,0,0
573,DrawIndexed,2196,2196,0,0,18,0,0,0,2196,6588,2301,0,0
574,DrawIndexed,312,312,0,0,16,0,0,0,312,936,314,0,0
575,DrawIndexed,194,194,0,0,16,0,0,0,194,582,189,0,0
576,DrawIndexed,250,250,0,0,16,0,0,0,250,750,240,0,0
577,DrawIndexed,424,364,0,0,148,0,0,0,424,1272,438,63882,63882
578,DrawIndexed,212,212,0,0,17,0,0,0,212,636,219,0,0
579,DrawIndexed,256,256,0,0,17,0,0,0,256,768,262,0,0
580,DrawIndexed,194,194,0,0,16,0,0,0,194,582,189,0,0
581,DrawIndexed,272,177,0,0,16,0,0,0,272,816,297,0,0
582,DrawIndexed,304,304,0,0,16,0,0,0,304,912,304,0,0
583,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
584,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
585,DrawIndexed,368,368,0,0,18,0,0,0,368,1104,391,0,0
586,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
587,DrawIndexed,272,272,0,0,15,0,0,0,272,816,297,0,0
588,DrawIndexed,368,368,0,0,16,0,0,0,368,1104,391,0,0
589,DrawIndexed,680,680,0,0,18,0,0,0,680,2040,692,0,0
590,DrawIndexed,212,212,0,0,18,0,0,0,212,636,219,0,0
591,DrawIndexed,368,368,0,0,17,0,0,0,368,1104,391,0,0
592,DrawIndexed,304,12,0,0,16,0,0,0,304,912,304,0,0
593,DrawIndexed,212,212,0,0,17,0,0,0,212,636,219,0,0
594,DrawIndexed,312,186,0,0,15,0,0,0,312,936,314,0,0
595,DrawIndexed,212,212,0,0,35,0,0,0,212,636,219,418,418
596,DrawIndexed,212,212,0,0,37,0,0,0,212,636,219,3836,3836
597,DrawIndexed,468,468,0,0,17,0,0,0,468,1404,477,0,0
598,DrawIndexed,672,672,0,0,112,0,0,0,672,2016,695,47136,47136
599,DrawIndexed,1116,1116,0,0,19,0,0,0,1116,3348,1094,0,0
600,DrawIndexed,212,212,0,0,14,0,0,0,212,636,219,0,0
601,DrawIndexed,636,636,0,0,53,0,0,0,636,1908,657,8753,8753
602,DrawIndexed,212,212,0,0,30,0,0,0,212,636,219,898,898
603,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
604,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
605,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
606,DrawIndexed,1896,1574,0,0,166,0,0,0,1896,5688,1952,72868,72868
607,DrawIndexed,256,256,0,0,53,0,0,0,256,768,262,8889,8889
608,DrawIndexed,304,304,0,0,15,0,0,0,304,912,304,0,0
609,DrawIndexed,212,9,0,0,16,0,0,0,212,636,219,0,0
610,DrawIndexed,272,272,0,0,14,0,0,0,272,816,297,0,0
611,DrawIndexed,256,256,0,0,63,0,0,0,256,768,262,19085,19085
612,DrawIndexed,212,212,0,0,51,0,0,0,212,636,219,10046,10046
613,DrawIndexed,212,68,0,0,16,0,0,0,212,636,219,0,0
614,DrawIndexed,560,560,0,0,16,0,0,0,560,1680,571,0,0
615,DrawIndexed,558,558,0,0,29,0,0,0,558,1674,546,29,29
616,DrawIndexed,212,212,0,0,17,0,0,0,212,636,219,0,0
617,DrawIndexed,378,378,0,0,48,0,0,0,378,1134,365,8302,8302
618,DrawIndexed,462,462,0,0,73,0,0,0,462,1386,455,23918,23918
619,DrawIndexed,312,312,0,0,16,0,0,0,312,936,314,0,0
620,DrawIndexed,212,212,0,0,17,0,0,0,212,636,219,0,0
621,DrawIndexed,256,256,0,0,16,0,0,0,256,768,262,0,0
622,DrawIndexed,272,272,0,0,15,0,0,0,272,816,297,0,0
623,DrawIndexed,256,256,0,0,17,0,0,0,256,768,262,0,0
624,DrawIndexed,212,212,0,0,15,0,0,0,212,636,219,0,0
625,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
626,DrawIndexed,280,280,0,0,16,0,0,0,280,840,279,0,0
627,DrawIndexed,272,272,0,0,17,0,0,0,272,816,297,0,0
628,DrawIndexed,308,308,0,0,16,0,0,0,308,924,303,0,0
629,DrawIndexed,554,554,0,0,17,0,0,0,554,1662,547,0,0
630,DrawIndexed,256,256,0,0,16,0,0,0,256,768,262,0,0
631,DrawIndexed,614,614,0,0,18,0,0,0,614,1842,622,0,0
632,DrawIndexed,618,618,0,0,17,0,0,0,618,1854,631,0,0
633,DrawIndexed,212,212,0,0,69,0,0,0,212,636,219,19462,19462
634,DrawIndexed,462,462,0,0,55,0,0,0,462,1386,459,10665,10665
635,DrawIndexed,468,468,0,0,17,0,0,0,468,1404,477,0,0
636,DrawIndexed,368,368,0,0,47,0,0,0,368,1104,391,8742,8742
637,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
638,DrawIndexed,280,280,0,0,16,0,0,0,280,840,279,0,0
639,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
640,DrawIndexed,256,256,0,0,17,0,0,0,256,768,262,0,0
641,DrawIndexed,272,121,0,0,15,0,0,0,272,816,297,0,0
642,DrawIndexed,256,227,0,0,68,0,0,0,256,768,262,22126,22126
643,DrawIndexed,256,256,0,0,17,0,0,0,256,768,262,0,0
644,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
645,DrawIndexed,378,378,0,0,16,0,0,0,378,1134,365,0,0
646,DrawIndexed,256,160,0,0,36,0,0,0,256,768,262,2452,2452
647,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
648,DrawIndexed,524,524,0,0,39,0,0,0,524,1572,533,6008,6008
649,DrawIndexed,272,152,0,0,16,0,0,0,272,816,297,0,0
650,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
651,DrawIndexed,304,304,0,0,17,0,0,0,304,912,304,0,0
652,DrawIndexed,558,558,0,0,17,0,0,0,558,1674,548,0,0
653,DrawIndexed,1086,1003,0,0,19,0,0,0,1086,3258,1111,0,0
654,DrawIndexed,560,560,0,0,17,0,0,0,560,1680,571,0,0
655,DrawIndexed,308,308,0,0,16,0,0,0,308,924,303,0,0
656,DrawIndexed,212,212,0,0,17,0,0,0,212,636,219,0,0
657,DrawIndexed,368,112,0,0,34,0,0,0,368,1104,391,3462,3462
658,DrawIndexed,280,280,0,0,16,0,0,0,280,840,279,0,0
659,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
660,DrawIndexed,256,256,0,0,28,0,0,0,256,768,262,238,238
661,DrawIndexed,892,892,0,0,36,0,0,0,892,2676,907,2705,2705
662,DrawIndexed,304,304,0,0,16,0,0,0,304,912,304,0,0
663,DrawIndexed,830,830,0,0,17,0,0,0,830,2490,840,0,0
664,DrawIndexed,346,346,0,0,28,0,0,0,346,1038,329,67,67
665,DrawIndexed,256,256,0,0,17,0,0,0,256,768,262,0,0
666,DrawIndexed,212,206,0,0,29,0,0,0,212,636,219,288,288
667,DrawIndexed,308,308,0,0,16,0,0,0,308,924,303,0,0
668,DrawIndexed,930,930,0,0,39,0,0,0,930,2790,934,4631,4631
669,DrawIndexed,618,618,0,0,47,0,0,0,618,1854,631,8907,8907
670,DrawIndexed,280,280,0,0,16,0,0,0,280,840,279,0,0
671,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
672,DrawIndexed,212,212,0,0,28,0,0,0,212,636,219,19,19
673,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
674,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
675,DrawIndexed,368,368,0,0,17,0,0,0,368,1104,391,0,0
676,DrawIndexed,308,308,0,0,16,0,0,0,308,924,322,0,0
677,DrawIndexed,280,280,0,0,30,0,0,0,280,840,279,652,652
678,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
679,DrawIndexed,580,580,0,0,16,0,0,0,580,1740,611,0,0
680,DrawIndexed,406,406,0,0,16,0,0,0,406,1218,408,0,0
681,DrawIndexed,272,272,0,0,16,0,0,0,272,816,297,0,0
682,DrawIndexed,932,932,0,0,34,0,0,0,932,2796,964,1631,1631
683,DrawIndexed,256,256,0,0,16,0,0,0,256,768,262,0,0
684,DrawIndexed,212,212,0,0,44,0,0,0,212,636,219,8074,8074
685,DrawIndexed,308,308,0,0,33,0,0,0,308,924,322,1383,1383
686,DrawIndexed,368,368,0,0,16,0,0,0,368,1104,391,0,0
687,DrawIndexed,212,212,0,0,52,0,0,0,212,636,219,13977,13977
688,DrawIndexed,462,462,0,0,17,0,0,0,462,1386,459,0,0
689,DrawIndexed,342,342,0,0,16,0,0,0,342,1026,326,0,0
690,DrawIndexed,346,346,0,0,17,0,0,0,346,1038,329,0,0
691,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
692,DrawIndexed,304,304,0,0,16,0,0,0,304,912,304,0,0
693,DrawIndexed,696,696,0,0,17,0,0,0,696,2088,741,0,0
694,DrawIndexed,280,280,0,0,16,0,0,0,280,840,279,0,0
695,DrawIndexed,1112,1112,0,0,17,0,0,0,1112,3336,1097,0,0
696,DrawIndexed,272,272,0,0,16,0,0,0,272,816,297,0,0
697,DrawIndexed,256,256,0,0,46,0,0,0,256,768,262,9332,9332
698,DrawIndexed,368,317,0,0,16,0,0,0,368,1104,391,0,0
699,DrawIndexed,346,346,0,0,16,0,0,0,346,1038,329,0,0
700,DrawIndexed,308,308,0,0,16,0,0,0,308,924,303,0,0
701,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
702,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
703,DrawIndexed,212,212,0,0,15,0,0,0,212,636,219,0,0
704,DrawIndexed,212,212,0,0,41,0,0,0,212,636,219,6109,6109
705,DrawIndexed,256,256,0,0,16,0,0,0,256,768,262,0,0
706,DrawIndexed,368,324,0,0,34,0,0,0,368,1104,391,2243,2243
707,DrawIndexed,250,250,0,0,16,0,0,0,250,750,240,0,0
708,DrawIndexed,304,304,0,0,16,0,0,0,304,912,304,0,0
709,DrawIndexed,424,424,0,0,16,0,0,0,424,1272,438,0,0
710,DrawIndexed,378,378,0,0,15,0,0,0,378,1134,365,0,0
711,DrawIndexed,378,378,0,0,48,0,0,0,378,1134,365,10142,10142
712,DrawIndexed,212,212,0,0,16,0,0,0,212,636,219,0,0
713,DrawIndexed,566,566,0,0,15,0,0,0,566,1698,544,0,0
714,DrawIndexed,212,50,0,0,16,0,0,0,212,636,219,0,0
715,DrawIndexed,5689,5689,0,0,49,0,0,0,5689,17067,12744,2260,6262
716,DrawIndexed,10902,10902,0,0,43,0,0,0,10902,32706,23118,0,149
717,DrawIndexed,20088,20013,0,0,45,0,0,0,20088,60264,26196,0,9
718,DrawIndexed,148,148,0,0,20,0,0,0,148,444,240,180,180
719,DrawIndexed,852,852,0,0,20,0,0,0,852,2556,853,212,212
720,DrawIndexed,20,20,0,0,14,0,0,0,20,60,32,0,0
721,DrawIndexed,40,40,0,0,19,0,0,0,40,120,68,21,21
722,DrawIndexed,544,544,0,0,22,0,0,0,544,1632,797,307,439
723,DrawIndexed,1082,1082,0,0,20,0,0,0,1082,3246,1521,135,310
724,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,329,635
725,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,208,311
726,DrawIndexed,194,194,0,0,19,0,0,0,194,582,202,93,93
727,DrawIndexed,56,56,0,0,19,0,0,0,56,168,114,89,154
728,DrawIndexed,544,544,0,0,19,0,0,0,544,1632,797,0,56
729,DrawIndexed,1088,1088,0,0,20,0,0,0,1088,3264,1594,515,1027
730,DrawIndexed,544,544,0,0,19,0,0,0,544,1632,797,57,257
731,DrawIndexed,544,544,0,0,19,0,0,0,544,1632,797,64,259
732,DrawIndexed,1626,1626,0,0,22,0,0,0,1626,4878,2305,805,1563
733,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,162,557
734,DrawIndexed,544,544,0,0,20,0,0,0,544,1632,797,222,535
